Class Weights ,LR,46.48493539555826, -14.994524260976567, -8.055116365959885, -1.2868487054425684, 0.0, 1.391055237570003, -0.8257098231176522, -0.26423154751393424, 0.0, 0.20388243721894692, -1.025386708982359, 0.4574495273435271, -2.507688159600147, 0.5783101093294919, 0.0, 0.0, 0.0, -3.0371352698061727, 0.0, 0.0, 0.0, 0.0, 0.0, -0.17855403162163067, -0.39793725259194507, 0.0, 0.0, -1.157115047179791, -1.254776794805721, 0.0, 4.8130676403621354e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.3014264433153286, 0.0, 0.0, -0.0317271186946804, 0.0, 6.869558936053912e-06, 0.0, 0.0, 0.0, 0.0, -0.48657180279833545, -0.5289154319485636, -0.9861827567196404, 2.1854874149484025, -0.7519570980670129, 0.2253814049643422, -0.18228363974285836, 0.0, -1.8017008324752397, 3.7997620670612693, -0.7445010754236197, 0.0, 0.0, 0.0, 0.0, -1.9758419802186418, 0.0, -0.4529611965595935, 1.6472726613429027, 0.0, 2.7854388968624235, 0.0, 0.0, -3.0447905626981666, -1.292199147975303, 0.0, 0.0, -4.207716147885817, 0.9047190457310754, -4.088292991702422, 0.0, 0.2568766561427262, 1.8176087834699954, -0.8284084660471587, 36.298109851879396
Random Over Sampling ,LR,0.0005972595221019744, -3.0759758427786332, -1.1428761276075616, -0.4293955630836798, 0.0, -0.1915783096730209, -0.6184900207463667, -0.18715440051766782, 0.0, 0.006443089107831431, -0.5984243751263137, 1.229791223959634, -0.03586490613119576, 0.5884587697986202, 0.0, 0.0, 0.0, 0.12916946876693625, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0009414718899191342, -0.3580738378804212, 0.0, 0.0, -0.005414029621324854, -0.5399795821435871, 0.0, -0.0018510925931457768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009648074846817402, 0.0, 0.0, -0.013114310304844534, 0.0, -0.0020117108306679865, 0.0, 0.0, 0.0, 0.0, -0.20164781189439315, -0.5820987159238623, -0.24068564330205233, 2.0828016685973476, -0.47108742424646927, -0.4658331781355994, -0.03674024071299406, 0.0, -0.04550237666206989, 1.8240572626055584, -0.4015921198910686, 0.0, 0.0, 0.0, 0.0, -0.6170682585664874, 0.0, -0.9093820307672541, 0.3452509053963659, 0.0, -0.6068053828956772, 0.0, 0.0, -0.5969155093383551, -0.2636888726543348, 0.0, 0.0, -0.44935287363348764, 0.601574448477936, -0.6362889420295683, 0.0, 0.14336824669748643, 0.45447153229563697, -0.868603956515666, 1.9494480188162546
Random Over Sampling ,GBT,0.20857023357162593, 0.07688027281239433, 0.04369354094733741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021196379084993812, 0.0, 0.019173784516769866, 0.0, 0.03954192137764244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014758535025509919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004604458126969829, 0.0, 0.057900497940951264, 0.0, 0.001529749520719552, 0.003991817070693777, 0.0, 0.0, 0.03936846075147283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02486301724291899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017380987904019691, 0.0, 0.0, 0.0, 0.047777484055894215, 0.011817187309495832, 0.0, 0.002001516349025811, 0.017367044680503936, 0.10818531354251475, 0.25504068728216345
Random Over Sampling ,ABT,0.28, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.02, 0.04, 0.34
Random Under Sampler ,RF,0.3467850772335658, 0.022034091016986886, 0.007774210820827748, 0.00028622847454504256, 0.0, 0.0006053576155128062, 0.001980607749641025, 0.00019780177342145156, 0.0, 0.008554347966962758, 0.002023384038865414, 0.010568184326909025, 1.3948269185653717e-05, 0.014714206914998331, 0.0, 0.0, 0.0, 0.0017805492993383503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010031842306166433, 0.0, 0.0, 0.0, 0.0024290764290811084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.213081548339597e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00017917834465581447, 0.002447978291151828, 0.0010719967242053573, 0.03559715006642993, 0.0012111569612011709, 0.0023538278893911373, 0.008814490523724653, 0.0, 0.0, 0.00831717491904277, 0.000542414906027639, 0.0, 0.0, 0.0, 0.0, 0.0026561308997837445, 0.0, 0.02042676996466137, 0.009935346070563953, 0.0, 0.001195350697148712, 0.0, 0.0, 6.538355833984301e-05, 0.0019817760885036525, 0.0, 0.0, 0.0007931958739896356, 0.039592863023740016, 0.0026821981129661883, 0.0, 0.006690331227216453, 0.005551189951302176, 0.13774653346131036, 0.28036143512708744
Random Under Sampler ,ET,0.2817431911538736, 0.027028106653871765, 0.011721758636132623, 0.0009144759588034221, 0.0, 4.042521812412499e-05, 0.0041887269235430374, 0.0007832174747484858, 0.0, 0.01580990086490166, 0.002934405939012937, 0.01587924627745233, 2.7395549271394103e-05, 0.015713366217659584, 0.0, 0.0, 0.0, 0.0030451911904357887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011968864020500238, 0.0, 0.0, 0.0, 0.0011217572296117416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9767143054822513e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.151100041510999e-05, 0.003983743371090956, 0.0006490486391234866, 0.06126288617558351, 0.0029555976123801834, 0.004516408878274775, 0.011313998613276584, 0.0, 0.0, 0.023194243010357007, 0.0004509452244485279, 0.0, 0.0, 0.0, 0.0, 0.002468938050941498, 0.0, 0.02892211436250448, 0.023931513566901454, 0.0, 0.001291723560893468, 0.0, 0.0, 0.0012181092363918711, 0.0010736036537444104, 0.0, 0.0, 0.0006933491171182011, 0.04885874548781637, 0.0029837708479977356, 0.0, 0.007557555056737923, 0.007375770624637822, 0.15138754791908435, 0.22094864901090708
Random Under Sampler ,GBT,0.2253969353926878, 0.06955373979723109, 0.05015859078134717, 8.277566276828659e-05, 0.0, 0.00030674323583657596, 0.0, 0.0, 0.0, 0.001864396699921205, 0.0, 0.016875578913801887, 0.0, 0.025043831297310956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014785852924230245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054435024414433826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026204102238201497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033298275709026576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00594660305803347, 0.0, 0.0, 0.0, 0.06599871739185129, 0.026790965787795162, 0.0, 0.0, 0.035750610748361195, 0.09124665717810361, 0.2695678664008654
Random Under Sampler ,ABT,0.46, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.02, 0.0, 0.0, 0.02, 0.06, 0.2
Class Weights ,LR,-4.867314133955309, 0.0, -0.8332897605320344, -1.3193636968506175, -1.4617733522545848, 0.0, 0.20741799424792548, -2.082049349794262, 1.6255514104914814, -2.843353142107582, 0.5541915849495438, 0.0, 0.0, 0.0, 0.11658989522854486, 0.0, 0.0, 0.0, 0.0, 0.0, -0.43430713063467535, -0.5692848857936369, 0.0, 0.0, -1.7909762927653863, -4.0025647400846385, 0.0, -0.2231487527265036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.729973730299862, 0.0, 0.0, -2.3616021680658803, 0.0, -0.38995264346933367, 0.0, 0.0, 0.0, 0.0, -5.022529208102105, -0.5249640882901508, -3.1617033080381858, 2.258341287562259, -0.5672075325836643, -0.5278743938893541, -0.042057455588959465, 0.0, -2.1102953642296205, 3.8157074641620192, -2.0201241412504585, 0.0, 0.0, 0.0, 0.0, -7.0406178608347485, 0.0, 2.152405783715623, 2.050276839360264, 0.0, -1.1153638208144736, 0.0, 0.0, -5.012973072274157, -1.9287281012285964, 0.0, 0.0, -4.306181046564573, 0.8512070850159495, -5.951855522486171, 0.0, 0.07880595998386149, 1.5680579523579783
Class Weights ,DT,0.002084298422985974, 0.0, 0.004992780827046528, 0.00130905625114915, 0.007799944621023492, 0.0, 0.03256454294060768, 0.03085891859310338, 0.06987929237307222, 0.0006721055065139365, 0.04086972210513512, 0.0, 0.0, 0.0, 0.003468821962078084, 0.0, 0.0, 0.0, 0.0, 0.0, 1.329360157769042e-05, 0.03699266569133479, 0.0, 0.0, 0.00028271395271930983, 0.008321759176313476, 0.0, 1.0961960048291734e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.7712717156349585e-05, 0.0, 0.0, 0.0003832349292318994, 0.0, 2.0938304420700377e-05, 0.0, 0.0, 0.0, 0.0, 0.0009862108603822448, 0.01643690222230177, 0.0008727323840314297, 0.1628059031439566, 0.0031965574060799744, 0.00468399223590595, 0.03390341078916781, 0.0, 0.0002033390057776495, 0.08377627946171924, 0.00035246659309648486, 0.0, 0.0, 0.0, 0.0, 0.02260624465942788, 0.0, 0.14669725820476173, 0.06310488529725128, 0.0, 0.017481817613656234, 0.0, 0.0, 0.025279621286420088, 0.006113935626300498, 0.0, 0.0, 0.018655121430269234, 0.11043294780760264, 0.014954465443845055, 0.0, 0.017394239539421888, 0.009488905053106223
Class Weights ,RF,0.004704007114355805, 0.0, 0.00624972380083927, 0.006495928303081972, 0.005621234118426551, 0.0, 0.03819962378804434, 0.015770441013427693, 0.07119415581522257, 0.0007646677857930645, 0.043362119011732925, 0.0, 0.0, 0.0, 0.00546538538714251, 0.0, 0.0, 0.0, 0.0, 0.0, 1.577549572973691e-05, 0.03469479528430107, 0.0, 0.0, 0.00031285896543478735, 0.0069043319876497655, 0.0, 1.1856642618300322e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.709755701393962e-05, 0.0, 0.0, 0.0003213186719440992, 0.0, 1.971154595462169e-05, 0.0, 0.0, 0.0, 0.0, 0.0015682720191396253, 0.016076088047010294, 0.0029826626304111023, 0.18187836426656095, 0.005828227137772795, 0.010151072498959236, 0.03072649681149401, 0.0, 0.0002953054642164688, 0.08528265058267509, 0.003605976625446994, 0.0, 0.0, 0.0, 0.0, 0.017766514682841177, 0.0, 0.13233386020783666, 0.08295312935765758, 0.0, 0.009287157012980916, 0.0, 0.0, 0.015105380038847835, 0.007130180931785912, 0.0, 0.0, 0.012823297228156718, 0.09767920871054059, 0.01593064581530229, 0.0, 0.016811244039733157, 0.013609233601917603
Class Weights ,ET,0.005180789744037869, 0.0, 0.004099995697618078, 0.010801504396205561, 0.005425577937496516, 0.0, 0.04753844968147223, 0.014658208517537746, 0.06744195146346994, 0.0007779990849841656, 0.03628312994686721, 0.0, 0.0, 0.0, 0.00546265908152605, 0.0, 0.0, 0.0, 0.0, 0.0, 1.592031630484388e-05, 0.0328565640712367, 0.0, 0.0, 0.00028273555853505186, 0.009967019738090811, 0.0, 1.0597555106541622e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002466602941413387, 0.0, 0.0, 0.0004617734700735022, 0.0, 2.5196730840616738e-05, 0.0, 0.0, 0.0, 0.0, 0.002300717000250112, 0.013138065602586355, 0.0018231584523774249, 0.16957963205415755, 0.012877196508671428, 0.006968231930887914, 0.03330519494390528, 0.0, 0.0003672109151099218, 0.10321099283133237, 0.0020612773071099705, 0.0, 0.0, 0.0, 0.0, 0.017463720074196644, 0.0, 0.1243235376556903, 0.08417026754995449, 0.0, 0.00825441934425471, 0.0, 0.0, 0.007349028775986741, 0.0079812118209104, 0.0, 0.0, 0.009223984877948153, 0.11584625854560944, 0.01614641430981821, 0.0, 0.01291586637191478, 0.009156879841782997
Random Over Sampling ,LR,-5.44442918097309, 0.0, -0.8892371021417806, -0.8067794657878662, -1.682751712275373, 0.0, 0.23674963429876394, -2.325545924458385, 1.6367797507611483, -3.186892302276121, 0.5733716925105459, 0.0, 0.0, 0.0, 0.25907491484889095, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6475216044828895, -0.5748264942814171, 0.0, 0.0, -1.939054159284144, -5.1503142437777205, 0.0, -0.4870283872773298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.664212830056951, 0.0, 0.0, -2.541027665592436, 0.0, -0.5796702668153891, 0.0, 0.0, 0.0, 0.0, -6.470042826571328, -0.7209547052406632, -3.7773793234101225, 2.244568521334906, -1.000007625030381, -0.22188952041007767, 0.08486336186047647, 0.0, -3.142845713199121, 3.778940643928948, -1.9911076805578432, 0.0, 0.0, 0.0, 0.0, -7.75528870352645, 0.0, 2.0655757397065226, 2.01755308577977, 0.0, -1.1923281531199166, 0.0, 0.0, -1.6969636740593037, -5.64602902793849, 0.0, 0.0, -5.053316830127783, 0.8098100123211999, -6.435514767660807, 0.0, 0.03137513296617694, 1.7788078627072283
Random Over Sampling ,DT,0.0012255082381780003, 0.0, 0.004103363826629234, 0.0010710065892473475, 0.008504691306864012, 0.0, 0.05709372744033944, 0.02391204992569107, 0.08431307876083607, 0.0006348422978306461, 0.03747457932132015, 0.0, 0.0, 0.0, 0.004494888213519357, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4299903360040992e-05, 0.043704110308099474, 0.0, 0.0, 0.00014247098375480926, 0.011799106914064859, 0.0, 1.3952940841362307e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.971989760425854e-05, 0.0, 0.0, 0.0002180609047423067, 0.0, 2.7281907908477286e-05, 0.0, 0.0, 0.0, 0.0, 0.001122520597280776, 0.01667819572524816, 0.0010206883325134498, 0.15757467645507936, 0.005108024436476374, 0.0031865513007009417, 0.03029271495391832, 0.0, 0.00022400806914456837, 0.07611717659131995, 0.0001235161174424372, 0.0, 0.0, 0.0, 0.0, 0.02356865317607659, 0.0, 0.13711165167440784, 0.05831410325909108, 0.0, 0.011398738939606964, 0.0, 0.0, 0.01881291920545397, 0.005228236694654621, 0.0, 0.0, 0.02045456733323264, 0.1037648515890267, 0.018513300013050734, 0.0, 0.01850967865823049, 0.014058487197213006
Random Over Sampling ,RF,0.007083312827463504, 0.0, 0.005169895943604998, 0.008646282150474877, 0.005454468474487103, 0.0, 0.050798902158443605, 0.015679643152116472, 0.07607498449846847, 0.00077748900029743, 0.04678848485366112, 0.0, 0.0, 0.0, 0.006614694859929074, 0.0, 0.0, 0.0, 0.0, 0.0, 1.98638046891428e-05, 0.035070151438951626, 0.0, 0.0, 0.00017030378501032675, 0.008037753272933545, 0.0, 2.675755161515691e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00019152620713184742, 0.0, 0.0, 0.0003318426313482485, 0.0, 4.783914799621815e-05, 0.0, 0.0, 0.0, 0.0, 0.0024678621072877485, 0.012366299230391625, 0.003383359347717061, 0.17058507310486892, 0.008436411277077036, 0.006667385492877327, 0.031867890637154526, 0.0, 0.00035044259424904707, 0.08460818275104373, 0.0031107586311532264, 0.0, 0.0, 0.0, 0.0, 0.018991902355656357, 0.0, 0.12155893011777905, 0.08125462511708241, 0.0, 0.008557307843396542, 0.0, 0.0, 0.010752974223697346, 0.008286262597077675, 0.0, 0.0, 0.0111363824481201, 0.10312953317181617, 0.016856904813446767, 0.0, 0.015402159726854622, 0.013245156652629875
Random Over Sampling ,ET,0.0050246002227140076, 0.0, 0.003995375110371643, 0.008322931700151264, 0.005758660970510565, 0.0, 0.040031722023011994, 0.021144542840114095, 0.07179330507879451, 0.0007705118896968674, 0.04043626180023373, 0.0, 0.0, 0.0, 0.006147044814865428, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6504641030790918e-05, 0.032402590459096506, 0.0, 0.0, 0.0001887706684381088, 0.0075553294929809585, 0.0, 1.7766377910323314e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002738012738244278, 0.0, 0.0, 0.0003413236010630631, 0.0, 2.9597109136041897e-05, 0.0, 0.0, 0.0, 0.0, 0.002912352986769826, 0.01408870042913365, 0.0036252242432623467, 0.17222867010739734, 0.003724160424205743, 0.011541408087692686, 0.03560161647688499, 0.0, 0.00038041073125203573, 0.08600486812103891, 0.006822019946629658, 0.0, 0.0, 0.0, 0.0, 0.018847169162580203, 0.0, 0.11102243353944027, 0.09541017635298453, 0.0, 0.00986328121785655, 0.0, 0.0, 0.006224993693429297, 0.008668180169710183, 0.0, 0.0, 0.01332205231945279, 0.10725398817802863, 0.01706648791063361, 0.0, 0.016606322994391454, 0.014534842833280964
Random Over Sampling ,GBT,0.013003674032080676, 0.0, 0.002847129468449693, 0.011068489218970355, 0.015178622463268928, 0.0, 0.07676000193492392, 0.019982104436297544, 0.06276869627572063, 0.0018007038612053291, 0.04451041661749366, 0.0, 0.0, 0.0, 0.0029466584545944064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037116314199164745, 0.0, 0.0, 0.0, 0.02135417449763445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026428589811775998, 0.018818087741562673, 0.0030970668366287753, 0.09936828114080966, 0.00744410535258369, 0.013752717763137556, 0.04435962642925491, 0.0, 0.0, 0.05357204702781786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0471872818306223, 0.0, 0.07465920990460596, 0.06953381528442838, 0.0, 0.015596148850073993, 0.0, 0.0, 0.01944958632956378, 0.031138546005202113, 0.0, 0.0, 0.02835621406257297, 0.07809590171264451, 0.046743308474742805, 0.0, 0.0029927297391591236, 0.03385548107360705
Random Under Sampler ,RF,0.0033444606559915927, 0.0, 0.007981508089235092, 0.015022305350967973, 0.008350628678833, 0.0, 0.07016529299517306, 0.01991592083137224, 0.033783228666680695, 0.0006713406440957845, 0.033034041289353985, 0.0, 0.0, 0.0, 0.00626730666815394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040227231608733025, 0.0, 0.0, 0.0, 0.005773224457180272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006400330426098296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010605979230031847, 0.015888727597751694, 0.0019718418988787538, 0.19836057195457393, 0.007581869812027712, 0.008756888566477826, 0.03680313248260155, 0.0, 0.0, 0.07399344853547246, 0.0012140842944284584, 0.0, 0.0, 0.0, 0.0, 0.004845535038807606, 0.0, 0.13376109194688496, 0.07238125734814857, 0.0, 0.009231499808297756, 0.0, 0.0, 0.007177198647426966, 0.011141364799111448, 0.0, 0.0, 0.0048711095850919265, 0.12676403357770527, 0.010179562112819467, 0.0, 0.01615853685258274, 0.012681124239527225
